"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UPM00033345","KIEV, UP","2010-11-16",,,"44",,
"UPM00033345","KIEV, UP","2010-11-17",,,"43","48",
"UPM00033345","KIEV, UP","2010-11-18",,,"46","51",
"UPM00033345","KIEV, UP","2010-11-19","0.47",,"47","53",
"UPM00033345","KIEV, UP","2010-11-20",,,"47",,
"UPM00033345","KIEV, UP","2010-11-21","0.12",,"47","50",
"UPM00033345","KIEV, UP","2010-11-22","0.00",,"42","46",
"UPM00033345","KIEV, UP","2010-11-23","0.63",,"44","46",
"UPM00033345","KIEV, UP","2010-11-24","0.67",,"44","51",
"UPM00033345","KIEV, UP","2010-11-25",,,"36","43",
"UPM00033345","KIEV, UP","2010-11-26",,,"33","40",
"UPM00033345","KIEV, UP","2010-11-27",,,"33","35",
"UPM00033345","KIEV, UP","2010-11-28",,"1.6","32",,
"UPM00033345","KIEV, UP","2010-11-29","0.68",,"32",,"29"
"UPM00033345","KIEV, UP","2010-11-30","0.02","0.4","25",,
"UPM00033345","KIEV, UP","2010-12-01","0.00",,"12",,
"UPM00033345","KIEV, UP","2010-12-02",,"0.4","11",,
"UPM00033345","KIEV, UP","2010-12-03","0.12",,"26",,"16"
"UPM00033345","KIEV, UP","2010-12-04",,"0.4","32","38",
"UPM00033345","KIEV, UP","2010-12-05",,,"20","28",
"UPM00033345","KIEV, UP","2010-12-06",,"0.4","20",,"9"
"UPM00033345","KIEV, UP","2010-12-07","0.06",,"35","37","29"
"UPM00033345","KIEV, UP","2010-12-08","0.08",,"37",,"35"
"UPM00033345","KIEV, UP","2010-12-09","0.47",,"39","44",
"UPM00033345","KIEV, UP","2010-12-10","0.08","0.4","29","31",
"UPM00033345","KIEV, UP","2010-12-11","0.00","0.4","26",,
"UPM00033345","KIEV, UP","2010-12-12",,"0.4","20","25",
"UPM00033345","KIEV, UP","2010-12-13",,,"16","23",
"UPM00033345","KIEV, UP","2010-12-14",,"0.4","13","17",
"UPM00033345","KIEV, UP","2010-12-15",,"0.4","15","20",
"UPM00033345","KIEV, UP","2010-12-16","0.01","0.4","16",,
"UPM00033345","KIEV, UP","2010-12-17","0.09","0.8","14",,"12"
"UPM00033345","KIEV, UP","2010-12-18","0.28","3.9","15",,
"UPM00033345","KIEV, UP","2010-12-19","0.36","5.9","19","23",
"UPM00033345","KIEV, UP","2010-12-20",,"5.5","20",,"10"
"UPM00033345","KIEV, UP","2010-12-21",,"5.1","30","37","24"
"UPM00033345","KIEV, UP","2010-12-22",,"4.3","34","38","27"
"UPM00033345","KIEV, UP","2010-12-23",,"3.5","33","36","30"
"UPM00033345","KIEV, UP","2010-12-24",,"3.1","34",,"30"
"UPM00033345","KIEV, UP","2010-12-25","0.06","1.2","42",,"35"
"UPM00033345","KIEV, UP","2010-12-26","0.09",,"33",,
"UPM00033345","KIEV, UP","2010-12-27","0.01",,"29",,
"UPM00033345","KIEV, UP","2010-12-28","0.32","1.6","25","27",
"UPM00033345","KIEV, UP","2010-12-29",,"5.1","17",,
"UPM00033345","KIEV, UP","2010-12-30",,"4.3","20",,"12"
"UPM00033345","KIEV, UP","2010-12-31","0.02","4.7","24","26",
"UPM00033345","KIEV, UP","2011-01-01",,"4.7","28",,"24"
"UPM00033345","KIEV, UP","2011-01-02","0.00","4.3","31",,
"UPM00033345","KIEV, UP","2011-01-03",,"3.5","25","31",
"UPM00033345","KIEV, UP","2011-01-04","0.02","3.5","22","27",
"UPM00033345","KIEV, UP","2011-01-05",,"3.1","19","27",
"UPM00033345","KIEV, UP","2011-01-06",,"3.1","14",,"7"
"UPM00033345","KIEV, UP","2011-01-07",,"3.1","17",,"8"
"UPM00033345","KIEV, UP","2011-01-08",,"3.1","30",,"21"
"UPM00033345","KIEV, UP","2011-01-09",,"2.8","34",,"31"
"UPM00033345","KIEV, UP","2011-01-10",,"1.2","34",,"33"
"UPM00033345","KIEV, UP","2011-01-11","0.06","0.4","34",,
"UPM00033345","KIEV, UP","2011-01-12",,,"31",,
"UPM00033345","KIEV, UP","2011-01-13","0.08",,"34","37","31"
"UPM00033345","KIEV, UP","2011-01-14",,,"33","36",
"UPM00033345","KIEV, UP","2011-01-15","0.06","0.4","33",,"30"
"UPM00033345","KIEV, UP","2011-01-16",,,"27",,
"UPM00033345","KIEV, UP","2011-01-17","0.06",,"33",,"23"
"UPM00033345","KIEV, UP","2011-01-18","0.02",,"38","40",
"UPM00033345","KIEV, UP","2011-01-19","0.02",,"36",,
"UPM00033345","KIEV, UP","2011-01-20","0.07",,"35","38",
"UPM00033345","KIEV, UP","2011-01-21",,"2.8","32","34","29"
"UPM00033345","KIEV, UP","2011-01-22",,"2.4","29",,
"UPM00033345","KIEV, UP","2011-01-23",,"2.8","27","29","26"
"UPM00033345","KIEV, UP","2011-01-24","0.03","2.8","25","28","23"
"UPM00033345","KIEV, UP","2011-01-25",,"3.1","23",,"18"
"UPM00033345","KIEV, UP","2011-01-26",,"4.3","21",,"16"
"UPM00033345","KIEV, UP","2011-01-27",,"3.5","22","27",
"UPM00033345","KIEV, UP","2011-01-28",,"3.1","23",,
"UPM00033345","KIEV, UP","2011-01-29",,"2.8","20","29",
"UPM00033345","KIEV, UP","2011-01-30",,"2.8","23","28","18"
"UPM00033345","KIEV, UP","2011-01-31",,"2.4","28","30",
"UPM00033345","KIEV, UP","2011-02-01",,"2.4","23",,"22"
"UPM00033345","KIEV, UP","2011-02-02","0.00","2.4","25","29",
"UPM00033345","KIEV, UP","2011-02-03",,,"28","31","24"
"UPM00033345","KIEV, UP","2011-02-04",,"3.1","33","38","27"
"UPM00033345","KIEV, UP","2011-02-05","0.20","2.0","37",,"32"
"UPM00033345","KIEV, UP","2011-02-06",,,"39","44",
"UPM00033345","KIEV, UP","2011-02-07",,,"34","38",
"UPM00033345","KIEV, UP","2011-02-08",,,"42","52","34"
"UPM00033345","KIEV, UP","2011-02-09",,,"37","42",
"UPM00033345","KIEV, UP","2011-02-10","0.02",,"26",,
"UPM00033345","KIEV, UP","2011-02-11",,,"26","30",
"UPM00033345","KIEV, UP","2011-02-12","0.32","1.2","27","35",
"UPM00033345","KIEV, UP","2011-02-13",,"2.0","13","17",
"UPM00033345","KIEV, UP","2011-02-14","0.00","2.0","7",,
"UPM00033345","KIEV, UP","2011-02-15",,"2.0","7",,
"UPM00033345","KIEV, UP","2011-02-16",,"1.6","10","22",
"UPM00033345","KIEV, UP","2011-02-17",,,"14","26","4"
"UPM00033345","KIEV, UP","2011-02-18",,"1.6","15","26","5"
"UPM00033345","KIEV, UP","2011-02-19","0.00","1.6","15","21","10"
"UPM00033345","KIEV, UP","2011-02-20",,"1.6","12","16",
"UPM00033345","KIEV, UP","2011-02-21","0.16","3.9","11","16",
"UPM00033345","KIEV, UP","2011-02-22","0.15","6.3","12","16","10"
"UPM00033345","KIEV, UP","2011-02-23","0.10","7.1","12","16","9"
"UPM00033345","KIEV, UP","2011-02-24",,"6.7","15","18","11"
"UPM00033345","KIEV, UP","2011-02-25","0.00","6.7","16","19",
"UPM00033345","KIEV, UP","2011-02-26","0.00","6.7","14","19",
"UPM00033345","KIEV, UP","2011-02-27","0.00","5.5","13","18","10"
"UPM00033345","KIEV, UP","2011-02-28",,"4.3","16","25","12"
"UPM00033345","KIEV, UP","2011-03-01",,"4.3","17","25",
"UPM00033345","KIEV, UP","2011-03-02",,"4.3","21",,
"UPM00033345","KIEV, UP","2011-03-03",,"3.9","26","41",
"UPM00033345","KIEV, UP","2011-03-04",,"2.8","29","42",
"UPM00033345","KIEV, UP","2011-03-05",,"2.4","34","40",
"UPM00033345","KIEV, UP","2011-03-06",,"1.6","30","33",
"UPM00033345","KIEV, UP","2011-03-07",,"1.2","26",,
"UPM00033345","KIEV, UP","2011-03-08",,"0.8","25","33",
"UPM00033345","KIEV, UP","2011-03-09",,"0.8","26",,
"UPM00033345","KIEV, UP","2011-03-10",,"0.4","28","38","16"
"UPM00033345","KIEV, UP","2011-03-11",,,"34","41","21"
"UPM00033345","KIEV, UP","2011-03-12",,,"39","48",
"UPM00033345","KIEV, UP","2011-03-13",,,"44","56","29"
"UPM00033345","KIEV, UP","2011-03-14",,,"46","59","35"
"UPM00033345","KIEV, UP","2011-03-15","0.00",,"49","62",
"UPM00033345","KIEV, UP","2011-03-16",,,"36","43",
"UPM00033345","KIEV, UP","2011-03-17",,,"31",,
"UPM00033345","KIEV, UP","2011-03-18",,,"32","41","23"
"UPM00033345","KIEV, UP","2011-03-19",,,"33","40","24"
"UPM00033345","KIEV, UP","2011-03-20","0.02","0.4","34","37",
"UPM00033345","KIEV, UP","2011-03-21",,,"35","45",
"UPM00033345","KIEV, UP","2011-03-22",,,"40","50",
"UPM00033345","KIEV, UP","2011-03-23",,,"45","58",
"UPM00033345","KIEV, UP","2011-03-24",,,"43","49","37"
"UPM00033345","KIEV, UP","2011-03-25","0.11",,"38",,
"UPM00033345","KIEV, UP","2011-03-26","0.10",,"33",,
"UPM00033345","KIEV, UP","2011-03-27",,,"30",,
"UPM00033345","KIEV, UP","2011-03-28",,,"32","36","25"
"UPM00033345","KIEV, UP","2011-03-29",,,"38","51","30"
"UPM00033345","KIEV, UP","2011-03-30",,,"45","59",
"UPM00033345","KIEV, UP","2011-03-31",,,"47","57",
"UPM00033345","KIEV, UP","2011-04-01",,,"53",,"39"
"UPM00033345","KIEV, UP","2011-04-02",,,"52","60",
"UPM00033345","KIEV, UP","2011-04-03",,,"47","56","34"
"UPM00033345","KIEV, UP","2011-04-04",,,"42","48",
"UPM00033345","KIEV, UP","2011-04-05",,,"45","51","37"
"UPM00033345","KIEV, UP","2011-04-06",,,"49",,
"UPM00033345","KIEV, UP","2011-04-07","0.11",,"53","61","46"
"UPM00033345","KIEV, UP","2011-04-08","0.44",,"44","48",
"UPM00033345","KIEV, UP","2011-04-09",,,"40","44","37"
"UPM00033345","KIEV, UP","2011-04-10","0.14",,"39","44",
"UPM00033345","KIEV, UP","2011-04-11","0.02",,"37","42",
"UPM00033345","KIEV, UP","2011-04-12",,,"42","56","33"
"UPM00033345","KIEV, UP","2011-04-13",,,"42","49","34"
"UPM00033345","KIEV, UP","2011-04-14",,,"45","53",
"UPM00033345","KIEV, UP","2011-04-15",,,"43","51",
"UPM00033345","KIEV, UP","2011-04-16",,,"45","54",
"UPM00033345","KIEV, UP","2011-04-17",,,"49","55",
"UPM00033345","KIEV, UP","2011-04-18",,,"54","65",
"UPM00033345","KIEV, UP","2011-04-19",,,"52",,
"UPM00033345","KIEV, UP","2011-04-20",,,"46","54",
"UPM00033345","KIEV, UP","2011-04-21",,,"48",,
"UPM00033345","KIEV, UP","2011-04-22",,,"53","63","40"
"UPM00033345","KIEV, UP","2011-04-23",,,"55","66",
"UPM00033345","KIEV, UP","2011-04-24",,,"58","70",
"UPM00033345","KIEV, UP","2011-04-25",,,"60","72",
"UPM00033345","KIEV, UP","2011-04-26",,,"63","74",
"UPM00033345","KIEV, UP","2011-04-27",,,"63","76",
"UPM00033345","KIEV, UP","2011-04-28",,,"62","75",
"UPM00033345","KIEV, UP","2011-04-29",,,"62","74",
"UPM00033345","KIEV, UP","2011-04-30",,,"60","72",
"UPM00033345","KIEV, UP","2011-05-01","0.16",,"56","68",
"UPM00033345","KIEV, UP","2011-05-02",,,"60",,"52"
"UPM00033345","KIEV, UP","2011-05-03","0.04",,"53",,
"UPM00033345","KIEV, UP","2011-05-04","0.03",,"54","62",
"UPM00033345","KIEV, UP","2011-05-05",,,"47","56","44"
"UPM00033345","KIEV, UP","2011-05-06","0.55",,"42","43","40"
"UPM00033345","KIEV, UP","2011-05-07","0.11",,"43","47",
"UPM00033345","KIEV, UP","2011-05-08",,,"51",,
"UPM00033345","KIEV, UP","2011-05-09",,,"62","74","52"
"UPM00033345","KIEV, UP","2011-05-10",,,"60","67",
"UPM00033345","KIEV, UP","2011-05-11",,,"62",,
"UPM00033345","KIEV, UP","2011-05-12",,,"64",,
"UPM00033345","KIEV, UP","2011-05-13",,,"67","78",
"UPM00033345","KIEV, UP","2011-05-14",,,"58","67",
"UPM00033345","KIEV, UP","2011-05-15",,,"58","66",
"UPM00033345","KIEV, UP","2011-05-16",,,"63","77","48"
"UPM00033345","KIEV, UP","2011-05-17",,,"57","66",
"UPM00033345","KIEV, UP","2011-05-18",,,"63",,
"UPM00033345","KIEV, UP","2011-05-19",,,"67","79",
"UPM00033345","KIEV, UP","2011-05-20",,,"69","80",
"UPM00033345","KIEV, UP","2011-05-21",,,"72","82",
"UPM00033345","KIEV, UP","2011-05-22",,,"72",,
"UPM00033345","KIEV, UP","2011-05-23",,,"73","84",
"UPM00033345","KIEV, UP","2011-05-24",,,"69","78",
"UPM00033345","KIEV, UP","2011-05-25",,,"65","83",
"UPM00033345","KIEV, UP","2011-05-26",,,"57","67",
"UPM00033345","KIEV, UP","2011-05-27",,,"65",,"50"
"UPM00033345","KIEV, UP","2011-05-28",,,"69",,"55"
"UPM00033345","KIEV, UP","2011-05-29",,,"73",,
"UPM00033345","KIEV, UP","2011-05-30",,,"72",,
"UPM00033345","KIEV, UP","2011-05-31",,,"75","88",
"UPM00033345","KIEV, UP","2011-06-01",,,"78","89","66"
"UPM00033345","KIEV, UP","2011-06-02",,,"76","87","68"
"UPM00033345","KIEV, UP","2011-06-03",,,"77","87",
"UPM00033345","KIEV, UP","2011-06-04",,,"70","77",
"UPM00033345","KIEV, UP","2011-06-05",,,"69","78",
"UPM00033345","KIEV, UP","2011-06-06",,,"73","83",
"UPM00033345","KIEV, UP","2011-06-07",,,"76",,
"UPM00033345","KIEV, UP","2011-06-08",,,"76","88",
"UPM00033345","KIEV, UP","2011-06-09",,,"76","87",
"UPM00033345","KIEV, UP","2011-06-10",,,"74","83","64"
"UPM00033345","KIEV, UP","2011-06-11","0.12",,"69","78",
"UPM00033345","KIEV, UP","2011-06-12",,,"71","82",
"UPM00033345","KIEV, UP","2011-06-13","0.47",,"65","70",
"UPM00033345","KIEV, UP","2011-06-14",,,"68","77",
"UPM00033345","KIEV, UP","2011-06-15",,,"70","79",
"UPM00033345","KIEV, UP","2011-06-16",,,"71","81",
"UPM00033345","KIEV, UP","2011-06-17",,,"73","84",
"UPM00033345","KIEV, UP","2011-06-18",,,"78","89",
"UPM00033345","KIEV, UP","2011-06-19",,,"76","90",
"UPM00033345","KIEV, UP","2011-06-20",,,"65","74",
"UPM00033345","KIEV, UP","2011-06-21",,,"62","71",
"UPM00033345","KIEV, UP","2011-06-22",,,"67","78",
"UPM00033345","KIEV, UP","2011-06-23",,,"71","85",
"UPM00033345","KIEV, UP","2011-06-24","0.20",,"71","78",
"UPM00033345","KIEV, UP","2011-06-25",,,"61",,
"UPM00033345","KIEV, UP","2011-06-26","0.71",,"58","63",
"UPM00033345","KIEV, UP","2011-06-27","2.40",,"57",,"55"
"UPM00033345","KIEV, UP","2011-06-28","0.37",,"63","68","58"
"UPM00033345","KIEV, UP","2011-06-29","0.28",,"62",,
"UPM00033345","KIEV, UP","2011-06-30",,,"67",,"55"
"UPM00033345","KIEV, UP","2011-07-01","0.94",,"65",,
"UPM00033345","KIEV, UP","2011-07-02","0.59",,"64",,
"UPM00033345","KIEV, UP","2011-07-03","0.32",,"59","65",
"UPM00033345","KIEV, UP","2011-07-04",,,"62","72","49"
"UPM00033345","KIEV, UP","2011-07-05",,,"62","66",
"UPM00033345","KIEV, UP","2011-07-06","0.83",,"62",,"56"
"UPM00033345","KIEV, UP","2011-07-07","0.06",,"66",,"58"
"UPM00033345","KIEV, UP","2011-07-08",,,"70",,"62"
"UPM00033345","KIEV, UP","2011-07-09",,,"71","78",
"UPM00033345","KIEV, UP","2011-07-10",,,"75","86",
"UPM00033345","KIEV, UP","2011-07-11",,,"77","87",
"UPM00033345","KIEV, UP","2011-07-12",,,"72",,
"UPM00033345","KIEV, UP","2011-07-13",,,"74","82",
"UPM00033345","KIEV, UP","2011-07-14",,,"78","88","67"
"UPM00033345","KIEV, UP","2011-07-15",,,"78","87","66"
"UPM00033345","KIEV, UP","2011-07-16",,,"79",,
"UPM00033345","KIEV, UP","2011-07-17",,,"77","85",
"UPM00033345","KIEV, UP","2011-07-18",,,"79",,"69"
"UPM00033345","KIEV, UP","2011-07-19",,,"78","89","69"
"UPM00033345","KIEV, UP","2011-07-20","0.67",,"77","86","67"
"UPM00033345","KIEV, UP","2011-07-21",,,"76","90",
"UPM00033345","KIEV, UP","2011-07-22","0.05",,"71","80",
"UPM00033345","KIEV, UP","2011-07-23",,,"66","73",
"UPM00033345","KIEV, UP","2011-07-24",,,"68",,
"UPM00033345","KIEV, UP","2011-07-25",,,"73","81",
"UPM00033345","KIEV, UP","2011-07-26",,,"78","88","66"
"UPM00033345","KIEV, UP","2011-07-27","0.37",,"74",,"65"
"UPM00033345","KIEV, UP","2011-07-28",,,"72","81",
"UPM00033345","KIEV, UP","2011-07-29",,,"71",,
"UPM00033345","KIEV, UP","2011-07-30",,,"72","80",
"UPM00033345","KIEV, UP","2011-07-31","0.41",,"67","76",
"UPM00033345","KIEV, UP","2011-08-01",,,"67","73","60"
"UPM00033345","KIEV, UP","2011-08-02",,,"67","76",
"UPM00033345","KIEV, UP","2011-08-03","0.47",,"63","71",
"UPM00033345","KIEV, UP","2011-08-04","0.37",,"56",,"53"
"UPM00033345","KIEV, UP","2011-08-05",,,"62","71",
"UPM00033345","KIEV, UP","2011-08-06",,,"65",,
"UPM00033345","KIEV, UP","2011-08-07",,,"71",,"55"
"UPM00033345","KIEV, UP","2011-08-08",,,"75",,"61"
"UPM00033345","KIEV, UP","2011-08-09",,,"69","81",
"UPM00033345","KIEV, UP","2011-08-10",,,"62","67","58"
"UPM00033345","KIEV, UP","2011-08-11",,,"62",,
"UPM00033345","KIEV, UP","2011-08-12",,,"65","73",
"UPM00033345","KIEV, UP","2011-08-13",,,"72","81",
"UPM00033345","KIEV, UP","2011-08-14",,,"75",,
"UPM00033345","KIEV, UP","2011-08-15","0.03",,"71",,"67"
"UPM00033345","KIEV, UP","2011-08-16","0.10",,"72","83",
"UPM00033345","KIEV, UP","2011-08-17","0.06",,"66","71",
"UPM00033345","KIEV, UP","2011-08-18",,,"64","73",
"UPM00033345","KIEV, UP","2011-08-19",,,"66","75",
"UPM00033345","KIEV, UP","2011-08-20","0.00",,"67",,"58"
"UPM00033345","KIEV, UP","2011-08-21",,,"62","69",
"UPM00033345","KIEV, UP","2011-08-22",,,"65",,"59"
"UPM00033345","KIEV, UP","2011-08-23",,,"69","82",
"UPM00033345","KIEV, UP","2011-08-24",,,"63","71",
"UPM00033345","KIEV, UP","2011-08-25",,,"65","75","56"
"UPM00033345","KIEV, UP","2011-08-26",,,"65","77",
"UPM00033345","KIEV, UP","2011-08-27",,,"67","79","53"
"UPM00033345","KIEV, UP","2011-08-28",,,"69",,"54"
"UPM00033345","KIEV, UP","2011-08-29",,,"71","83",
"UPM00033345","KIEV, UP","2011-08-30",,,"72","85",
"UPM00033345","KIEV, UP","2011-08-31",,,"71","85",
"UPM00033345","KIEV, UP","2011-09-01",,,"63","72",
"UPM00033345","KIEV, UP","2011-09-02",,,"61","72",
"UPM00033345","KIEV, UP","2011-09-03",,,"60","70",
"UPM00033345","KIEV, UP","2011-09-04",,,"59","72",
"UPM00033345","KIEV, UP","2011-09-05",,,"61","72",
"UPM00033345","KIEV, UP","2011-09-06",,,"65","78","51"
"UPM00033345","KIEV, UP","2011-09-07","0.00",,"61",,
"UPM00033345","KIEV, UP","2011-09-08",,,"59","69",
"UPM00033345","KIEV, UP","2011-09-09","0.16",,"55","61","52"
"UPM00033345","KIEV, UP","2011-09-10",,,"57","67","52"
"UPM00033345","KIEV, UP","2011-09-11",,,"58",,
"UPM00033345","KIEV, UP","2011-09-12",,,"63","78",
"UPM00033345","KIEV, UP","2011-09-13",,,"67",,
"UPM00033345","KIEV, UP","2011-09-14",,,"69","81",
"UPM00033345","KIEV, UP","2011-09-15","0.00",,"63",,
"UPM00033345","KIEV, UP","2011-09-16",,,"57","68",
"UPM00033345","KIEV, UP","2011-09-17",,,"55","67",
"UPM00033345","KIEV, UP","2011-09-18",,,"56","69",
"UPM00033345","KIEV, UP","2011-09-19",,,"61","75","46"
"UPM00033345","KIEV, UP","2011-09-20",,,"62",,"47"
"UPM00033345","KIEV, UP","2011-09-21",,,"63","78",
"UPM00033345","KIEV, UP","2011-09-22",,,"65","76",
"UPM00033345","KIEV, UP","2011-09-23",,,"61",,
"UPM00033345","KIEV, UP","2011-09-24",,,"55","65",
"UPM00033345","KIEV, UP","2011-09-25",,,"53","65",
"UPM00033345","KIEV, UP","2011-09-26",,,"54","69",
"UPM00033345","KIEV, UP","2011-09-27",,,"59","75",
"UPM00033345","KIEV, UP","2011-09-28",,,"56",,
"UPM00033345","KIEV, UP","2011-09-29","0.52",,"52","60",
"UPM00033345","KIEV, UP","2011-09-30",,,"53",,
"UPM00033345","KIEV, UP","2011-10-01",,,"57","63",
"UPM00033345","KIEV, UP","2011-10-02",,,"49","55",
"UPM00033345","KIEV, UP","2011-10-03",,,"49","59",
"UPM00033345","KIEV, UP","2011-10-04",,,"60",,
"UPM00033345","KIEV, UP","2011-10-05",,,"64","74",
"UPM00033345","KIEV, UP","2011-10-06",,,"57","66",
"UPM00033345","KIEV, UP","2011-10-07",,,"64","74","51"
"UPM00033345","KIEV, UP","2011-10-08",,,"57",,
"UPM00033345","KIEV, UP","2011-10-09","1.73",,"45",,"44"
"UPM00033345","KIEV, UP","2011-10-10","0.75",,"44","48",
"UPM00033345","KIEV, UP","2011-10-11",,,"48","55",
"UPM00033345","KIEV, UP","2011-10-12",,,"52","61",
"UPM00033345","KIEV, UP","2011-10-13",,,"42","50",
"UPM00033345","KIEV, UP","2011-10-14",,,"42","49",
"UPM00033345","KIEV, UP","2011-10-15","0.24",,"39","43",
"UPM00033345","KIEV, UP","2011-10-16",,,"37","44",
"UPM00033345","KIEV, UP","2011-10-17",,,"37","45",
"UPM00033345","KIEV, UP","2011-10-18",,,"37","46","30"
"UPM00033345","KIEV, UP","2011-10-19",,,"39","50",
"UPM00033345","KIEV, UP","2011-10-20",,,"47","61","33"
"UPM00033345","KIEV, UP","2011-10-21",,,"44","48",
"UPM00033345","KIEV, UP","2011-10-22",,,"41","51",
"UPM00033345","KIEV, UP","2011-10-23",,,"37","53",
"UPM00033345","KIEV, UP","2011-10-24",,,"42","48",
"UPM00033345","KIEV, UP","2011-10-25",,,"41",,
"UPM00033345","KIEV, UP","2011-10-26",,,"36","48",
"UPM00033345","KIEV, UP","2011-10-27",,,"37","50",
"UPM00033345","KIEV, UP","2011-10-28",,,"39","41",
"UPM00033345","KIEV, UP","2011-10-29",,,"37","51",
"UPM00033345","KIEV, UP","2011-10-30",,,"36","51",
"UPM00033345","KIEV, UP","2011-10-31",,,"40","52",
"UPM00033345","KIEV, UP","2011-11-01",,,"47","52",
"UPM00033345","KIEV, UP","2011-11-02",,,"46",,
"UPM00033345","KIEV, UP","2011-11-03",,,"42",,
"UPM00033345","KIEV, UP","2011-11-04",,,"40",,
"UPM00033345","KIEV, UP","2011-11-05",,,"40","50","31"
"UPM00033345","KIEV, UP","2011-11-06",,,"38","44",
"UPM00033345","KIEV, UP","2011-11-07",,,"33","41","27"
"UPM00033345","KIEV, UP","2011-11-08",,,"37","45","28"
"UPM00033345","KIEV, UP","2011-11-09",,,"41","47",
"UPM00033345","KIEV, UP","2011-11-10",,,"36","39",
"UPM00033345","KIEV, UP","2011-11-11",,,"35","37","33"
"UPM00033345","KIEV, UP","2011-11-12","0.03",,"33","35",
"UPM00033345","KIEV, UP","2011-11-13","0.00",,"34","36",
"UPM00033345","KIEV, UP","2011-11-14",,,"32","33",
"UPM00033345","KIEV, UP","2011-11-15","0.00",,"33","37",
"UPM00033345","KIEV, UP","2011-11-16",,,"30",,
"UPM00033345","KIEV, UP","2011-11-17",,,"27","38",
"UPM00033345","KIEV, UP","2011-11-18",,,"28","33",
"UPM00033345","KIEV, UP","2011-11-19",,,"30","32",
"UPM00033345","KIEV, UP","2011-11-20",,,"35","38","30"
"UPM00033345","KIEV, UP","2011-11-21",,,"37","40",
"UPM00033345","KIEV, UP","2011-11-22",,,"39","45","37"
"UPM00033345","KIEV, UP","2011-11-23",,,"34",,
"UPM00033345","KIEV, UP","2011-11-24",,,"28","34","21"
"UPM00033345","KIEV, UP","2011-11-25",,,"32","35","30"
"UPM00033345","KIEV, UP","2011-11-26",,,"36","45",
"UPM00033345","KIEV, UP","2011-11-27",,,"38","45",
"UPM00033345","KIEV, UP","2011-11-28",,,"42","51",
"UPM00033345","KIEV, UP","2011-11-29",,,"38","43",
"UPM00033345","KIEV, UP","2011-11-30",,,"34","41",
"UPM00033345","KIEV, UP","2011-12-01",,,"38","43","33"
"UPM00033345","KIEV, UP","2011-12-02",,,"36","42",
"UPM00033345","KIEV, UP","2011-12-03",,,"36",,
"UPM00033345","KIEV, UP","2011-12-04",,,"42","49","31"
"UPM00033345","KIEV, UP","2011-12-05",,,"49",,"43"
"UPM00033345","KIEV, UP","2011-12-06",,,"36",,
"UPM00033345","KIEV, UP","2011-12-07",,,"33","43",
"UPM00033345","KIEV, UP","2011-12-08",,,"34","36","29"
"UPM00033345","KIEV, UP","2011-12-09",,,"34",,
"UPM00033345","KIEV, UP","2011-12-10","0.04",,"36","40","33"
"UPM00033345","KIEV, UP","2011-12-11",,,"34","39",
"UPM00033345","KIEV, UP","2011-12-12",,,"35","40","29"
"UPM00033345","KIEV, UP","2011-12-13","0.01",,"38",,"33"
"UPM00033345","KIEV, UP","2011-12-14","0.01",,"42",,"36"
"UPM00033345","KIEV, UP","2011-12-15","0.00",,"40","42",
"UPM00033345","KIEV, UP","2011-12-16","0.20",,"44",,"37"
"UPM00033345","KIEV, UP","2011-12-17","0.13",,"44",,"41"
"UPM00033345","KIEV, UP","2011-12-18",,,"38",,
"UPM00033345","KIEV, UP","2011-12-19",,,"35",,"29"
"UPM00033345","KIEV, UP","2011-12-20","0.35",,"34","37",
"UPM00033345","KIEV, UP","2011-12-21","0.02",,"31","33",
"UPM00033345","KIEV, UP","2011-12-22","0.00",,"29","30",
"UPM00033345","KIEV, UP","2011-12-23",,,"27","31",
"UPM00033345","KIEV, UP","2011-12-24",,,"25","30",
"UPM00033345","KIEV, UP","2011-12-25",,,"25",,"15"
"UPM00033345","KIEV, UP","2011-12-26","0.00",,"35","40","29"
"UPM00033345","KIEV, UP","2011-12-27",,,"44",,"38"
"UPM00033345","KIEV, UP","2011-12-28",,,"37",,
"UPM00033345","KIEV, UP","2011-12-29",,,"33","38",
"UPM00033345","KIEV, UP","2011-12-30","0.03",,"33","35",
"UPM00033345","KIEV, UP","2011-12-31",,,"33","38",
"UPM00033345","KIEV, UP","2012-01-01",,,"31",,
"UPM00033345","KIEV, UP","2012-01-02",,,"29","35",
"UPM00033345","KIEV, UP","2012-01-03","0.15",,"37","41","32"
